#id arrival runtime priority
1519	7632	9	2
1520	7636	16	2
1521	7645	23	6
1522	7654	23	1
1523	7654	27	8
1524	7655	3	1
1525	7663	19	6
1526	7669	16	7
1527	7679	9	5
1528	7682	26	3
1529	7688	24	2
1530	7695	0	8
1531	7702	10	8
1532	7704	10	2
1533	7708	26	8
1534	7718	14	5
1535	7728	4	8
1536	7733	6	5
1537	7743	20	4
1538	7747	10	8
1539	7754	17	3
1540	7761	7	0
1541	7764	19	6
1542	7764	8	9
1543	7764	24	2
1544	7770	16	4
1545	7770	1	2
1546	7777	9	6
1547	7787	7	9
1548	7788	14	2
1549	7797	16	10
1550	7807	26	4
1551	7815	10	5
1552	7817	5	6
1553	7817	3	10
1554	7817	25	2
1555	7820	12	4
1556	7825	7	7
1557	7825	18	0
1558	7834	24	6
1559	7843	14	7
1560	7851	11	5
1561	7852	17	3
1562	7858	3	2
1563	7858	1	2
1564	7868	9	8
1565	7878	10	1
1566	7879	23	4
1567	7887	2	3
1568	7895	11	4
1569	7896	0	1
1570	7905	0	6
1571	7906	6	0
1572	7910	19	5
1573	7915	19	9
1574	7922	8	2
1575	7924	8	7
1576	7927	6	6
1577	7934	3	3
1578	7943	28	9
1579	7943	6	0
1580	7953	12	8
1581	7958	13	9
1582	7964	3	2
1583	7973	26	5
1584	7978	17	6
1585	7985	9	5
1586	7986	7	4
1587	7991	9	10
1588	7999	27	1
1589	8003	25	4
1590	8005	1	3
1591	8005	27	1
1592	8012	21	1
1593	8021	8	9
1594	8023	21	8
1595	8029	29	1
1596	8029	6	8
1597	8031	11	7
1598	8033	2	5
1599	8036	26	2
1600	8043	1	8
1601	8051	2	8
1602	8060	19	1
1603	8070	5	1
1604	8076	8	9
1605	8080	7	10
1606	8083	2	1
1607	8083	1	6
1608	8088	20	9
1609	8098	6	4
1610	8098	9	1
1611	8106	11	7
1612	8109	25	9
1613	8113	24	8
1614	8118	12	9
1615	8120	13	5
1616	8130	7	0
1617	8130	23	6
1618	8134	10	3
1619	8137	19	1
1620	8142	22	4
1621	8146	5	4
1622	8146	25	0
1623	8153	27	4
1624	8158	19	2
1625	8161	15	4
1626	8168	14	7
1627	8175	14	8
1628	8175	27	6
1629	8178	16	10
1630	8180	8	5
1631	8186	26	6
1632	8194	4	8
1633	8202	21	1
1634	8212	15	10
1635	8214	16	7
1636	8218	8	4
1637	8219	16	0
1638	8226	11	9
1639	8228	5	10
1640	8238	4	3
1641	8242	1	0
1642	8250	15	6
1643	8255	3	10
1644	8259	11	7
1645	8263	22	7
1646	8263	19	3
1647	8265	22	2
1648	8265	24	3
1649	8274	29	5
1650	8280	24	7
1651	8287	25	2
1652	8294	13	5
1653	8296	29	3
1654	8296	8	0
1655	8301	23	7
1656	8302	29	9
1657	8304	3	8
1658	8308	26	3
1659	8313	21	10
1660	8321	10	6
1661	8325	9	4
1662	8331	28	10
1663	8340	19	0
1664	8341	2	4
1665	8342	23	9
1666	8348	0	4
1667	8350	1	8
1668	8360	12	3
1669	8361	14	6
1670	8370	4	3
1671	8372	8	7
1672	8378	27	5
1673	8384	8	4
1674	8388	6	3
1675	8394	24	5
1676	8399	26	6
1677	8406	21	9
1678	8410	25	3
1679	8417	23	0
1680	8418	14	7
1681	8422	0	3
1682	8431	20	5
1683	8434	5	5
1684	8440	22	6
1685	8449	2	5
1686	8451	22	10
1687	8459	29	8
1688	8464	10	2
1689	8470	0	8
1690	8477	19	0
1691	8478	2	5
1692	8483	18	3
1693	8493	13	8
1694	8496	5	4
1695	8503	20	6
1696	8504	18	3
1697	8504	15	4
1698	8511	19	10
1699	8520	28	10
1700	8527	9	9
1701	8532	4	1
1702	8542	6	9
1703	8542	20	9
1704	8550	23	5
1705	8560	13	10
1706	8566	8	2
1707	8575	10	2
1708	8575	18	8
1709	8585	13	7
1710	8592	1	2
1711	8597	19	9
1712	8601	23	7
1713	8603	9	4
1714	8604	14	4
1715	8610	28	9
1716	8613	17	5
1717	8616	25	0
1718	8621	14	1
1719	8623	9	10
1720	8632	18	2
1721	8641	14	10
1722	8647	7	4
1723	8649	21	10
1724	8655	3	0
1725	8663	18	2
1726	8669	26	9
1727	8679	21	0
1728	8689	5	3
1729	8698	10	4
1730	8707	6	1
1731	8716	0	1
1732	8725	20	6
1733	8725	12	1
1734	8733	18	5
1735	8741	1	3
1736	8750	13	1
1737	8757	15	3
1738	8762	10	8
1739	8771	24	4
1740	8773	25	8
1741	8774	14	9
1742	8776	1	6
1743	8785	1	4
1744	8793	25	7
1745	8793	17	6
1746	8794	21	9
1747	8795	10	0
1748	8797	16	10
1749	8807	22	9
1750	8808	8	3
1751	8818	22	6
1752	8824	10	5
1753	8825	2	4
1754	8830	27	10
1755	8830	13	3
1756	8834	23	4
1757	8834	9	0
1758	8834	22	3
1759	8844	29	0
1760	8850	19	10
1761	8857	19	10
1762	8859	0	1
1763	8866	4	9
1764	8876	15	4
1765	8885	20	7
1766	8895	5	1
1767	8899	21	8
1768	8903	7	5
1769	8908	3	0
1770	8913	25	6
1771	8917	10	0
1772	8920	14	9
1773	8922	18	9
1774	8922	28	1
1775	8925	17	2
1776	8935	26	7
1777	8935	7	10
1778	8942	9	0
1779	8952	24	0
1780	8960	0	2
1781	8964	19	1
1782	8966	21	3
1783	8967	16	10
1784	8977	22	5
1785	8977	13	7
1786	8979	16	7
1787	8986	26	0
1788	8992	13	6
1789	8996	0	6
1790	8998	0	9
1791	9002	19	3
1792	9008	0	0
1793	9017	24	9
1794	9023	22	7
1795	9023	23	6
1796	9028	17	2
1797	9030	9	8
1798	9030	4	10
1799	9037	9	9
1800	9037	19	6
1801	9045	21	4
1802	9045	4	5
1803	9055	26	7
1804	9063	15	8
1805	9065	21	7
1806	9071	10	6
1807	9079	21	10
1808	9085	9	9
1809	9088	28	10
1810	9090	20	4
1811	9096	20	1
1812	9106	3	1
1813	9111	5	9
1814	9112	4	0
1815	9120	0	3
1816	9122	12	9
1817	9129	13	6
1818	9135	4	1
1819	9138	28	4
1820	9140	26	5
1821	9145	28	3
1822	9151	8	10
1823	9156	3	6
1824	9159	29	9
1825	9163	3	2
1826	9168	24	9
1827	9171	10	3
1828	9180	0	3
1829	9190	21	3
1830	9191	14	4
1831	9197	5	10
1832	9204	8	4
1833	9209	27	3
1834	9209	14	1
1835	9216	13	8
1836	9223	16	4
1837	9229	25	9
1838	9238	23	7
1839	9238	19	9
1840	9239	5	2
1841	9244	7	0
1842	9246	23	2
1843	9252	3	7
1844	9259	27	3
1845	9266	9	3
1846	9268	11	6
1847	9274	28	1
1848	9276	13	5
1849	9285	23	5
1850	9292	26	6
1851	9299	19	0
1852	9306	5	0
1853	9313	18	7
1854	9315	13	10
1855	9320	13	10
1856	9329	21	4
1857	9331	23	2
1858	9335	7	9
1859	9342	26	4
1860	9343	24	10
1861	9350	25	9
1862	9356	24	0
1863	9362	1	6
1864	9363	12	8
1865	9363	3	9
1866	9371	10	9
1867	9381	19	3
1868	9382	16	0
1869	9391	16	5
1870	9391	2	7
1871	9401	15	3
1872	9408	26	6
1873	9413	20	2
1874	9413	21	2
1875	9419	18	6
1876	9421	22	5
1877	9422	12	9
1878	9424	2	4
1879	9426	12	7
1880	9434	20	9
1881	9438	8	7
1882	9443	18	1
1883	9452	9	1
1884	9453	7	0
1885	9454	18	10
1886	9461	16	3
1887	9463	16	9
1888	9472	11	1
1889	9473	1	2
1890	9481	19	3
1891	9487	14	1
1892	9489	11	5
1893	9490	26	2
1894	9490	23	7
1895	9490	22	9
1896	9499	17	0
1897	9500	4	2
1898	9508	10	5
1899	9517	4	0
1900	9517	25	3
1901	9518	15	6
1902	9521	19	5
1903	9527	5	1
1904	9535	13	8
1905	9537	28	6
1906	9537	15	10
1907	9547	10	4
1908	9548	5	6
1909	9554	14	9
1910	9559	21	9
1911	9567	14	0
1912	9571	25	5
1913	9578	12	9
1914	9586	7	2
1915	9590	16	7
1916	9600	21	8
1917	9607	29	9
1918	9608	27	7
1919	9613	26	1
1920	9617	4	7
1921	9619	4	2
1922	9620	15	8
1923	9624	18	10
1924	9626	19	9
1925	9628	16	8
1926	9638	25	6
1927	9643	3	3
1928	9644	7	10
1929	9652	23	0
1930	9662	18	5
1931	9666	25	6
1932	9672	20	0
1933	9674	15	0
1934	9675	7	6
1935	9683	9	5
1936	9688	12	1
1937	9689	1	5
1938	9693	29	8
1939	9697	5	6
1940	9699	10	7
1941	9706	11	9
1942	9709	2	10
1943	9710	29	6
1944	9720	7	2
1945	9723	25	1
1946	9729	1	7
1947	9735	25	6
1948	9735	20	7
1949	9742	20	5
1950	9742	14	0
1951	9747	28	10
1952	9749	7	1
1953	9750	26	7
1954	9756	26	1
1955	9764	28	3
1956	9771	24	0
1957	9773	25	6
1958	9781	4	6
1959	9783	19	8
1960	9788	4	10
1961	9793	21	9
1962	9796	22	8
1963	9798	19	7
1964	9808	18	4
1965	9808	26	4
1966	9812	2	8
1967	9816	9	8
1968	9826	10	8
1969	9830	28	0
1970	9840	14	3
1971	9850	24	0
1972	9856	8	0
1973	9857	28	1
1974	9864	24	6
1975	9873	17	8
1976	9873	9	5
1977	9881	16	4
1978	9884	3	10
1979	9893	13	7
1980	9902	14	9
1981	9903	3	4
1982	9905	9	0
1983	9907	17	10
1984	9908	0	5
1985	9913	22	1
1986	9913	5	10
1987	9917	12	10
1988	9925	29	8
1989	9932	24	9
1990	9933	6	10
1991	9933	19	6
1992	9935	7	8
1993	9936	1	10
1994	9936	12	7
1995	9939	28	1
1996	9944	7	5
1997	9948	26	5
1998	9950	20	7
1999	9960	4	7
2000	9968	16	5
2001	9974	1	5
2002	9975	21	5
2003	9985	9	3
2004	9992	17	2
2005	9995	16	6
2006	9997	22	9
2007	10003	14	4
2008	10012	1	6
2009	10017	8	5
2010	10018	19	3
2011	10025	9	10
2012	10035	3	8
2013	10038	19	8
2014	10044	6	5
2015	10053	25	6
2016	10055	13	1
2017	10064	23	10
2018	10065	29	9
2019	10070	21	6
2020	10078	25	2
2021	10078	24	2
2022	10086	13	3
2023	10092	16	2
2024	10095	18	7
2025	10101	8	3
2026	10103	14	0
2027	10106	21	4
2028	10106	10	5
2029	10114	15	10
2030	10117	12	5
2031	10120	7	7
2032	10125	3	4
2033	10131	4	7
2034	10139	28	1
2035	10142	24	4
2036	10146	1	9
2037	10150	11	9
2038	10157	21	10
2039	10167	20	6
2040	10176	8	10
2041	10179	26	1
2042	10187	15	3
2043	10189	17	7
2044	10196	12	3
2045	10204	8	6
2046	10205	0	10
2047	10213	14	5
2048	10218	15	1
2049	10222	2	2
2050	10232	9	7
2051	10239	19	3
2052	10248	8	5
2053	10258	13	0
2054	10265	20	3
2055	10275	25	6
2056	10278	20	2
2057	10281	20	2
2058	10287	15	6
2059	10292	29	9
2060	10300	19	10
2061	10304	17	4
2062	10309	24	5
2063	10319	27	5
2064	10327	15	2
2065	10328	0	4
2066	10333	16	8
2067	10340	3	5
2068	10349	8	7
2069	10351	10	2
2070	10351	20	6
2071	10351	1	5
2072	10353	9	1
2073	10360	23	8
2074	10360	28	9
2075	10362	0	10
2076	10368	7	3
2077	10369	11	8
2078	10375	19	8
2079	10377	15	1
2080	10380	17	4
2081	10389	19	7
2082	10390	24	5
2083	10393	4	2
2084	10402	1	5
2085	10410	28	8
2086	10415	28	6
2087	10421	29	10
2088	10424	5	10
2089	10433	9	3
2090	10433	17	4
2091	10435	10	7
2092	10443	29	0
2093	10445	7	9
2094	10447	1	7
2095	10452	11	7
2096	10454	15	0
2097	10461	13	6
2098	10467	24	6
2099	10472	3	6
2100	10478	27	9
2101	10487	26	10
2102	10492	8	9
2103	10495	20	0
2104	10505	17	10
2105	10511	28	5
2106	10511	6	4
2107	10512	28	8
2108	10517	29	3
2109	10517	28	5
2110	10521	3	7
2111	10523	0	9
2112	10523	0	9
2113	10532	21	8
2114	10540	5	6
2115	10547	29	0
2116	10557	7	3
2117	10560	13	5
2118	10570	24	8
2119	10570	28	6
2120	10575	6	6
2121	10576	17	6
2122	10586	21	7
2123	10592	1	1
2124	10594	1	6
2125	10602	15	4
2126	10608	8	0
2127	10617	13	9
2128	10618	18	1
2129	10628	26	0
2130	10631	2	4
2131	10638	25	0
2132	10640	9	4
2133	10649	0	7
2134	10658	3	5
2135	10662	28	10
2136	10668	5	4
2137	10674	22	10
2138	10676	27	4
2139	10677	2	7
2140	10679	14	4
2141	10685	20	2
2142	10689	20	8
2143	10698	14	10
2144	10701	24	3
2145	10710	17	2
2146	10718	0	7
2147	10728	25	0
2148	10737	22	5
2149	10737	9	7
2150	10744	5	10
2151	10753	16	9
2152	10753	1	10
2153	10760	24	5
2154	10766	4	1
2155	10774	17	9
2156	10782	26	0
2157	10787	14	8
2158	10792	12	5
2159	10800	12	4
2160	10804	20	5
2161	10805	28	0
2162	10815	25	8
2163	10822	19	3
2164	10823	2	10
2165	10823	8	5
2166	10831	5	6
2167	10839	19	6
2168	10842	5	3
2169	10850	28	1
2170	10852	22	4
2171	10857	1	5
2172	10860	29	5
2173	10860	6	10
2174	10861	6	9
2175	10862	17	4
2176	10868	3	8
2177	10878	17	4
2178	10883	8	5
2179	10892	6	1
2180	10902	21	1
2181	10903	4	0
2182	10909	16	9
2183	10919	14	10
2184	10926	28	2
2185	10931	18	3
2186	10939	9	1
2187	10944	19	5
2188	10952	25	10
2189	10954	16	1
2190	10956	19	4
2191	10959	24	1
2192	10963	15	10
2193	10963	24	7
2194	10963	18	8
2195	10963	12	5
2196	10966	24	7
2197	10968	21	9
2198	10973	21	2
2199	10977	21	6
2200	10980	20	5
2201	10987	2	5
2202	10995	5	10
2203	11001	4	0
2204	11003	22	9
2205	11011	11	2
2206	11012	12	0
2207	11020	4	4
2208	11026	4	3
2209	11035	20	3
2210	11037	29	6
2211	11043	13	0
2212	11052	0	7
2213	11058	5	4
2214	11063	26	9
2215	11066	11	4
2216	11069	21	10
2217	11073	6	6
2218	11079	7	6
2219	11087	20	9
2220	11087	23	4
2221	11091	26	4
2222	11094	1	2
2223	11104	1	4
2224	11105	27	9
2225	11114	29	0
2226	11116	5	1
2227	11126	16	10
2228	11131	23	1
2229	11141	24	2
2230	11149	26	1
2231	11159	4	6
2232	11162	19	7
2233	11168	8	4
2234	11178	7	4
2235	11184	7	10
2236	11188	12	4
2237	11193	4	2
2238	11195	3	4
2239	11199	20	4
2240	11205	16	3
2241	11212	12	5
2242	11212	13	1
2243	11219	6	4
2244	11220	2	8
2245	11225	4	10
2246	11227	17	1
2247	11233	22	0
2248	11239	27	5
2249	11239	0	9
2250	11241	14	10
2251	11244	2	8
2252	11253	20	10
2253	11261	1	4
2254	11262	29	7
2255	11269	11	8
2256	11275	5	0
2257	11280	2	6
2258	11286	16	4
2259	11286	12	6
2260	11294	14	1
2261	11299	11	3
2262	11302	6	3
2263	11302	2	0
2264	11304	25	8
2265	11314	4	9
2266	11319	8	0
2267	11322	25	6
2268	11331	15	5
2269	11332	19	5
2270	11339	26	6
2271	11348	14	9
2272	11358	18	1
2273	11361	29	0
2274	11364	0	9
2275	11373	0	3
2276	11381	4	4
2277	11387	5	9
2278	11397	3	6
2279	11401	18	4
2280	11410	12	10
2281	11413	12	0
2282	11414	28	1
2283	11415	13	1
2284	11425	20	1
2285	11431	11	0
2286	11440	26	2
2287	11441	3	7
2288	11449	4	8
2289	11452	29	0
2290	11460	10	8
2291	11467	20	3
2292	11472	24	8
2293	11477	29	4
2294	11483	15	2
2295	11488	21	1
2296	11493	14	4
2297	11500	1	0
2298	11503	8	6
2299	11512	12	6
2300	11519	25	2
2301	11523	21	10
2302	11528	13	6
2303	11531	5	4
2304	11536	4	9
2305	11543	2	1
2306	11552	29	9
2307	11552	13	7
2308	11553	27	0
2309	11560	15	7
2310	11560	8	1
2311	11560	6	9
2312	11570	3	0
2313	11574	29	8
2314	11582	7	8
2315	11588	10	1
2316	11593	10	0
2317	11594	25	3
2318	11600	29	8
2319	11606	18	10
2320	11609	20	9
2321	11611	9	10
2322	11611	25	5
2323	11620	26	4
2324	11626	27	5
2325	11628	20	5
2326	11631	25	10
2327	11632	28	3
2328	11636	20	7
2329	11636	11	6
2330	11646	26	4
2331	11652	9	2
2332	11657	25	8
2333	11657	27	8
2334	11659	22	2
2335	11666	27	3
2336	11666	1	8
2337	11674	17	3
2338	11674	0	2
2339	11682	20	10
2340	11683	18	6
2341	11688	10	6
2342	11695	8	2
2343	11700	9	10
2344	11702	12	0
2345	11706	9	3
2346	11712	9	9
2347	11715	14	3
2348	11719	29	4
2349	11725	6	3
2350	11729	1	0
2351	11739	20	1
2352	11743	18	7
2353	11749	28	10
2354	11752	24	3
2355	11755	26	4
2356	11759	23	1
2357	11761	3	7
2358	11765	24	0
2359	11771	16	1
2360	11779	13	1
2361	11785	19	7
2362	11792	18	8
2363	11793	21	2
2364	11793	11	8
2365	11797	0	5
2366	11803	25	6
2367	11811	17	8
2368	11813	25	3
2369	11815	11	2
2370	11818	24	4
2371	11820	15	3
2372	11830	16	6
2373	11837	13	2
2374	11844	1	2
2375	11846	29	6
2376	11851	0	1
2377	11851	6	9
2378	11857	9	9
2379	11866	0	4
2380	11876	7	9
2381	11877	24	7
2382	11879	26	10
2383	11885	8	3
2384	11893	28	8
2385	11893	0	6
2386	11897	0	9
2387	11902	15	8
2388	11905	8	8
2389	11915	21	9
2390	11918	15	3
2391	11928	12	6
2392	11932	1	8
2393	11935	22	4
2394	11942	28	7
2395	11946	1	0
2396	11955	1	10
2397	11962	15	7
2398	11964	23	10
2399	11974	19	1
2400	11981	8	9
2401	11989	4	7
2402	11992	16	5
2403	11992	20	9
2404	11996	9	9
2405	11996	28	8
2406	12006	23	1
2407	12015	9	7
2408	12020	22	6
2409	12024	13	3
2410	12028	3	5
2411	12028	22	4
2412	12036	4	10
2413	12036	19	5
2414	12044	23	8
2415	12050	28	1
2416	12053	5	3
2417	12055	28	1
2418	12065	0	9
2419	12068	4	5
2420	12074	8	6
2421	12083	11	4
2422	12086	26	5
2423	12086	16	6
2424	12091	2	9
2425	12092	5	1
2426	12094	18	2
2427	12100	22	0
2428	12105	23	2
2429	12108	28	8
2430	12114	14	5
2431	12124	1	4
2432	12127	17	8
2433	12135	26	1
2434	12136	1	2
2435	12146	21	7
2436	12156	8	4
2437	12157	22	4
2438	12167	26	1
2439	12177	6	2
2440	12184	11	9
2441	12185	22	1
2442	12189	15	8
2443	12190	2	2
2444	12192	8	10
2445	12194	20	9
2446	12203	19	10
2447	12205	19	6
2448	12210	18	5
2449	12216	2	8
2450	12224	3	5
2451	12228	1	1
2452	12234	6	0
2453	12235	7	4
2454	12236	12	1
2455	12236	23	6
2456	12245	23	10
2457	12251	14	2
2458	12252	27	2
2459	12257	17	2
2460	12259	3	8
2461	12264	9	4
2462	12270	19	4
2463	12275	29	3
2464	12284	11	2
2465	12292	12	3
2466	12295	1	0
2467	12295	22	8
2468	12295	1	0
2469	12298	23	9
2470	12301	26	4
2471	12301	23	4
2472	12305	26	8
2473	12311	0	0
2474	12320	21	4
2475	12329	14	7
2476	12330	15	6
2477	12340	19	0
2478	12348	1	5
2479	12356	24	6
2480	12362	28	6
2481	12370	4	2
2482	12370	25	2
2483	12376	9	6
2484	12383	29	6
2485	12392	7	3
2486	12395	18	4
2487	12402	25	4
2488	12410	19	4
2489	12412	28	5
2490	12419	15	9
2491	12421	13	1
2492	12425	10	7
2493	12429	17	8
2494	12437	24	5
2495	12440	20	1
2496	12447	25	8
2497	12456	16	1
2498	12458	1	2
2499	12462	19	9
2500	12471	16	9
2501	12477	11	6
2502	12482	5	4
2503	12492	24	8
2504	12499	24	4
2505	12499	16	9
2506	12509	24	7
2507	12514	17	0
2508	12520	5	0
2509	12528	21	1
2510	12534	5	9
2511	12536	23	8
2512	12545	19	9
2513	12547	17	2
2514	12555	20	5
2515	12565	18	7
2516	12573	26	8
2517	12578	18	5
2518	12581	17	2
2519	12584	6	4
2520	12589	11	3
2521	12590	11	5
2522	12600	18	2
2523	12606	5	8
2524	12614	19	10
2525	12616	24	10
2526	12626	24	7
2527	12631	23	1
2528	12639	29	0
2529	12649	6	7
2530	12651	2	7
2531	12656	25	8
2532	12666	19	7
2533	12666	27	8
2534	12674	4	2
2535	12679	28	6
2536	12683	24	8
2537	12692	17	1
2538	12692	0	7
2539	12692	24	5
2540	12697	27	6
2541	12707	0	8
2542	12715	3	8
2543	12719	2	1
2544	12719	29	4
2545	12721	22	8
2546	12728	21	9
2547	12732	22	2
2548	12735	6	3
2549	12745	28	2
2550	12749	10	2
2551	12757	10	6
2552	12763	22	9
2553	12764	4	10
2554	12766	22	8
2555	12770	19	0
2556	12772	18	5
2557	12781	6	6
2558	12782	14	8
2559	12784	27	7
2560	12786	5	1
2561	12791	18	3
2562	12791	24	0
2563	12798	19	1
2564	12804	8	1
2565	12807	17	1
2566	12808	1	10
2567	12812	20	8
2568	12822	16	9
2569	12827	25	10
2570	12829	21	3
2571	12830	22	4
2572	12832	29	9
2573	12834	15	2
2574	12835	26	6
2575	12837	17	3
2576	12840	24	3
2577	12840	0	8
2578	12846	13	3
2579	12851	17	0
2580	12853	25	9
2581	12858	24	1
2582	12865	2	2
2583	12870	25	8
2584	12875	15	9
2585	12875	10	0
2586	12879	5	3
2587	12884	26	10
2588	12886	25	4
2589	12891	2	3
2590	12894	22	2
2591	12896	13	2
2592	12897	3	4
2593	12899	28	6
2594	12909	19	7
2595	12916	26	0
2596	12923	16	6
2597	12923	20	1
2598	12931	12	0
2599	12932	8	3
2600	12936	4	10
2601	12942	4	7
2602	12948	8	3
2603	12958	0	1
2604	12961	11	4
2605	12961	12	7
2606	12970	6	2
2607	12974	24	10
2608	12977	14	10
2609	12979	10	10
2610	12984	23	5
2611	12986	16	9
2612	12995	15	6
2613	12995	12	2
2614	12996	12	7
2615	12999	13	8
2616	13009	3	4
2617	13019	3	10
2618	13029	15	3
2619	13036	20	7
2620	13042	12	4
2621	13052	21	5
2622	13060	15	0
2623	13061	4	6
2624	13063	1	4
2625	13072	25	9
2626	13077	4	3
2627	13086	24	0
2628	13092	6	10
2629	13100	7	10
2630	13104	21	3
2631	13110	7	10
2632	13119	21	3
2633	13129	18	5
2634	13132	22	8
2635	13139	6	3
2636	13142	19	7
2637	13148	22	8
2638	13153	9	8
2639	13155	3	4
2640	13165	28	6
2641	13167	25	6
2642	13169	25	3
2643	13172	20	10
2644	13179	23	0
2645	13183	8	8
2646	13189	18	8
2647	13189	18	4
2648	13197	12	6
2649	13202	15	4
2650	13211	2	5
2651	13213	6	0
2652	13219	28	2
2653	13226	23	3
2654	13233	8	7
2655	13240	14	3
2656	13242	15	4
2657	13252	29	9
2658	13253	6	5
2659	13260	18	4
2660	13269	28	1
2661	13273	4	1
2662	13275	12	9
2663	13279	23	1
2664	13284	16	9
2665	13294	6	9
2666	13296	7	3
2667	13300	22	9
2668	13300	13	0
2669	13305	11	4
2670	13313	21	7
2671	13322	2	9
2672	13330	2	7
2673	13337	16	10
2674	13343	4	9
2675	13346	3	4
2676	13356	7	10
2677	13358	10	2
2678	13358	16	8
2679	13368	1	6
2680	13371	23	5
2681	13379	2	4
2682	13384	6	5
2683	13394	16	8
2684	13403	25	5
2685	13410	4	10
2686	13419	27	4
2687	13427	12	2
2688	13435	9	10
2689	13440	4	1
2690	13440	29	0
2691	13444	1	6
2692	13452	19	8
2693	13455	22	4
2694	13464	25	7
2695	13468	28	8
2696	13469	7	0
2697	13473	29	5
2698	13477	18	8
2699	13480	9	9
2700	13484	21	10
2701	13486	22	9
2702	13493	22	2
2703	13497	22	5
2704	13506	8	4
2705	13509	7	8
2706	13509	0	10
2707	13509	7	7
2708	13512	0	1
2709	13522	13	9
2710	13528	21	5
2711	13533	19	2
2712	13537	16	8
2713	13543	10	4
2714	13553	2	8
2715	13554	25	4
2716	13564	8	2
2717	13573	15	2
2718	13577	0	7
2719	13580	15	2
2720	13580	13	10
2721	13583	7	10
2722	13588	29	6
2723	13589	16	7
2724	13592	25	1
2725	13592	29	1
2726	13597	11	8
2727	13602	24	4
2728	13608	12	2
2729	13608	9	10
2730	13610	9	0
2731	13611	11	5
2732	13612	22	2
2733	13617	3	4
2734	13627	14	5
2735	13628	19	6
2736	13628	10	5
2737	13636	23	1
2738	13646	14	1
2739	13648	5	3
2740	13658	1	2
2741	13667	2	5
2742	13670	10	2
2743	13675	11	7
2744	13683	25	6
2745	13685	15	4
2746	13691	29	5
2747	13692	7	1
2748	13692	2	0
2749	13694	7	0
2750	13697	21	1
2751	13700	4	2
2752	13708	8	4
2753	13718	18	8
2754	13724	19	2
2755	13724	0	8
2756	13726	17	1
2757	13732	17	0
2758	13737	0	0
2759	13742	7	1
2760	13747	10	1
2761	13754	18	10
2762	13763	6	9
2763	13764	16	0
2764	13773	23	0
2765	13782	2	0
2766	13786	10	6
2767	13789	12	1
2768	13792	23	7
2769	13795	14	2
2770	13799	25	0
2771	13802	7	10
2772	13802	14	9
2773	13811	17	4
2774	13819	28	3
2775	13825	12	2
2776	13829	6	1
2777	13837	1	7
2778	13844	4	6
2779	13847	9	9
2780	13852	25	7
2781	13855	11	7
2782	13858	25	6
2783	13868	13	4
2784	13871	17	7
2785	13877	26	10
2786	13883	10	4
2787	13891	1	1
2788	13895	23	1
2789	13905	10	5
2790	13914	11	9
2791	13917	16	5
2792	13927	26	2
2793	13931	25	9
2794	13937	15	8
2795	13940	17	3
2796	13942	27	10
2797	13947	2	4
2798	13953	29	6
2799	13961	3	9
2800	13961	29	6
2801	13968	12	5
2802	13969	12	5
2803	13973	26	5
2804	13973	27	8
2805	13981	6	2
2806	13990	27	1
2807	13997	5	10
2808	14006	15	10
2809	14010	2	10
2810	14010	27	5
2811	14017	25	2
2812	14027	22	9
2813	14032	20	9
2814	14042	17	4
2815	14047	22	3
2816	14052	3	2
2817	14059	21	4
2818	14065	25	10
2819	14069	2	3
2820	14070	20	2
2821	14076	2	0
2822	14082	0	8
2823	14086	25	7
2824	14088	19	6
2825	14095	5	2
2826	14105	14	4
2827	14115	6	2
2828	14116	29	8
2829	14116	19	7
2830	14117	26	6
2831	14119	11	0
2832	14121	18	4
2833	14129	19	0
2834	14131	12	6
2835	14139	23	6
2836	14147	21	9
2837	14147	3	9
2838	14149	26	2
2839	14157	15	10
2840	14161	4	8
2841	14170	3	10
2842	14179	8	6
2843	14179	11	9
2844	14179	2	1
2845	14185	12	0
2846	14195	11	9
2847	14201	17	2
2848	14203	21	7
2849	14207	17	10
2850	14208	1	2
2851	14215	0	7
2852	14220	9	1
2853	14220	12	3
2854	14229	20	5
2855	14237	6	4
2856	14245	5	10
2857	14249	1	4
2858	14255	24	1
2859	14255	3	5
2860	14264	27	0
2861	14264	14	4
2862	14270	23	6
2863	14277	4	8
2864	14277	27	10
2865	14280	16	3
2866	14288	6	6
2867	14293	28	4
2868	14302	7	3
2869	14311	9	5
2870	14312	2	8
2871	14313	6	7
2872	14318	23	1
2873	14318	17	4
2874	14324	12	5
2875	14329	10	2
2876	14337	16	8
2877	14338	11	7
2878	14343	27	8
2879	14350	2	1
2880	14360	20	1
2881	14367	8	0
2882	14370	2	2
2883	14372	11	3
2884	14378	17	2
2885	14379	2	3
2886	14380	10	0
2887	14389	0	1
2888	14392	3	0
2889	14393	6	6
2890	14393	12	2
2891	14393	2	8
2892	14402	7	8
2893	14402	3	4
2894	14406	18	6
2895	14410	4	2
2896	14417	13	4
2897	14423	23	7
2898	14430	8	2
2899	14435	21	3
2900	14444	19	2
2901	14444	25	9
2902	14452	8	6
2903	14455	13	5
2904	14460	14	0
2905	14460	29	5
2906	14460	23	3
2907	14464	20	6
2908	14464	9	1
2909	14464	17	9
2910	14467	0	6
2911	14473	8	1
2912	14477	27	5
2913	14485	5	9
2914	14487	21	5
2915	14490	16	5
2916	14498	0	1
